854.78	864.34	873.90	883.46	883.61	874.34	865.08	855.81	846.55	839.60	834.97	830.34	825.71	821.08	818.46	817.86	817.26	816.66	816.06	816.39	817.65	818.91	820.17	821.44	828.27	840.68	853.10	865.51	877.92	887.09	893.02	898.94	904.87	910.79	918.30	927.39	936.49	945.58	954.67	957.36	953.65	949.94	946.24	942.53	948.76	964.94	981.12	997.30	1013.47	1030.73	1049.07	1067.41	1085.74	1104.08	1110.76	1105.78	1100.81	1095.83	1090.86	1082.25	1070.01	1057.77	1045.53	1033.29	1017.73	998.83	979.93	961.03	942.14	939.55	953.26	966.97	980.68	994.39	1006.48	1016.95	1027.43	1037.90	1048.38	1057.08	1064.02	1070.95	1077.88	1084.81	1088.26	1088.22	1088.17	1088.13	1088.09	1082.50	1071.39	1060.27	1049.15	1038.03	1033.23	1034.74	1036.25	1037.77	1039.28	1038.97	1036.84	1034.70	1032.56	1030.42	1027.22	1022.94	1018.67	1014.39	1010.11	1004.10	996.35	988.59	980.84	973.09	967.61	964.42	961.22	958.02	954.82	956.50	963.05	969.61	976.16	982.71	983.89	979.71	975.53	971.35	967.17	962.64	957.78	952.92	948.06	943.20	937.96	932.36	926.75	921.14	915.54	913.47	914.93	916.40	917.87	919.34	914.37	902.98	891.58	880.18	868.79	857.01	844.84
850.93	859.11	867.30	875.48	875.30	866.76	858.22	849.67	841.13	835.25	832.05	828.84	825.63	822.42	820.10	818.65	817.21	815.77	814.32	814.75	817.06	819.36	821.67	823.97	829.48	838.20	846.93	855.65	864.37	870.77	874.84	878.92	882.99	887.06	891.08	895.04	899.00	902.96	906.93	907.96	906.05	904.15	902.25	900.34	908.04	925.33	942.61	959.90	977.19	996.00	1016.33	1036.65	1056.98	1077.30	1086.22	1083.73	1081.25	1078.76	1076.27	1068.75	1056.18	1043.62	1031.05	1018.48	1000.29	976.48	952.66	928.84	905.03	898.51	909.29	920.07	930.85	941.63	949.09	953.23	957.37	961.51	965.66	972.72	982.71	992.69	1002.68	1012.67	1016.80	1015.08	1013.37	1011.65	1009.93	1006.19	1000.42	994.65	988.89	983.12	980.67	981.54	982.41	983.29	984.16	983.04	979.94	976.85	973.75	970.65	968.03	965.88	963.74	961.60	959.46	955.67	950.24	944.81	939.37	933.94	932.62	935.39	938.17	940.95	943.73	948.42	955.02	961.62	968.22	974.82	975.86	971.35	966.84	962.33	957.82	949.77	938.17	926.58	914.98	903.39	894.57	888.52	882.47	876.42	870.38	868.99	872.25	875.52	878.78	882.05	881.40	876.85	872.29	867.73	863.17	855.98	846.14
819.49	825.96	832.44	838.91	840.35	836.78	833.20	829.62	826.04	823.18	821.03	818.88	816.73	814.58	813.09	812.27	811.44	810.61	809.79	810.28	812.09	813.90	815.71	817.52	820.46	824.54	828.62	832.70	836.78	838.16	836.84	835.52	834.20	832.88	834.64	839.48	844.32	849.15	853.99	857.86	860.75	863.64	866.53	869.42	882.66	906.25	929.85	953.44	977.03	998.37	1017.47	1036.56	1055.66	1074.76	1088.18	1095.93	1103.68	1111.42	1119.17	1119.74	1113.12	1106.51	1099.90	1093.28	1079.46	1058.43	1037.41	1016.38	995.36	984.98	985.26	985.53	985.81	986.09	984.40	980.76	977.11	973.47	969.83	973.03	983.08	993.13	1003.18	1013.23	1018.11	1017.84	1017.57	1017.30	1017.03	1016.46	1015.61	1014.75	1013.90	1013.04	1013.08	1014.00	1014.92	1015.85	1016.77	1017.47	1017.93	1018.40	1018.86	1019.33	1018.08	1015.11	1012.14	1009.17	1006.20	1001.55	995.22	988.88	982.54	976.21	972.75	972.17	971.58	971.00	970.42	972.84	978.26	983.68	989.10	994.52	992.44	982.86	973.27	963.68	954.10	940.71	923.51	906.31	889.11	871.91	858.20	847.98	837.75	827.53	817.31	814.49	819.07	823.64	828.22	832.79	837.12	841.19	845.27	849.34	853.41	853.84	850.63
806.34	812.28	818.21	824.15	827.57	828.48	829.39	830.30	831.22	830.48	828.09	825.70	823.31	820.92	818.62	816.42	814.21	812.01	809.80	809.27	810.42	811.56	812.70	813.84	817.21	822.79	828.37	833.95	839.53	842.45	842.70	842.96	843.22	843.48	849.12	860.15	871.18	882.21	893.24	900.55	904.15	907.75	911.35	914.95	928.92	953.26	977.61	1001.95	1026.29	1045.92	1060.83	1075.73	1090.64	1105.55	1120.43	1135.28	1150.13	1164.97	1179.82	1188.00	1189.50	1191.00	1192.51	1194.01	1186.90	1171.17	1155.45	1139.72	1123.99	1113.36	1107.82	1102.29	1096.75	1091.21	1084.44	1076.44	1068.45	1060.45	1052.45	1052.53	1060.69	1068.85	1077.00	1085.16	1088.98	1088.45	1087.92	1087.40	1086.87	1086.33	1085.78	1085.24	1084.69	1084.14	1084.55	1085.90	1087.26	1088.61	1089.97	1093.13	1098.10	1103.06	1108.03	1113.00	1112.74	1107.27	1101.81	1096.34	1090.87	1082.18	1070.28	1058.38	1046.48	1034.58	1022.23	1009.42	996.61	983.81	971.00	963.92	962.58	961.24	959.89	958.55	953.84	945.78	937.72	929.66	921.60	912.61	902.67	892.74	882.81	872.88	866.47	863.58	860.70	857.81	854.92	857.09	864.31	871.53	878.76	885.98	891.56	895.49	899.43	903.37	907.31	907.25	903.19
817.25	824.16	831.06	837.97	843.51	847.70	851.89	856.08	860.27	860.60	857.06	853.53	849.99	846.46	842.93	839.39	835.86	832.33	828.79	826.50	825.44	824.39	823.33	822.28	827.05	837.64	848.24	858.84	869.44	876.90	881.23	885.55	889.88	894.20	903.60	918.06	932.52	946.97	961.43	968.06	966.86	965.66	964.46	963.26	974.71	998.83	1022.95	1047.07	1071.19	1091.03	1106.59	1122.15	1137.72	1153.28	1169.56	1186.56	1203.57	1220.57	1237.57	1244.19	1240.42	1236.66	1232.90	1229.13	1218.56	1201.18	1183.80	1166.42	1149.04	1138.37	1134.40	1130.43	1126.46	1122.49	1118.36	1114.09	1109.81	1105.53	1101.26	1102.24	1108.47	1114.70	1120.94	1127.17	1128.81	1125.87	1122.92	1119.98	1117.03	1113.18	1108.42	1103.66	1098.90	1094.14	1092.19	1093.05	1093.91	1094.77	1095.64	1096.83	1098.36	1099.88	1101.41	1102.93	1100.65	1094.57	1088.49	1082.40	1076.32	1064.68	1047.50	1030.31	1013.13	995.94	977.63	958.20	938.77	919.34	899.91	886.46	878.99	871.52	864.05	856.58	853.64	855.23	856.81	858.40	859.99	863.44	868.74	874.05	879.36	884.66	893.76	906.63	919.51	932.39	945.27	957.02	967.64	978.26	988.88	999.51	1005.17	1005.88	1006.59	1007.30	1008.01	1004.42	996.52
811.83	819.47	827.11	834.75	841.47	847.28	853.09	858.90	864.71	865.31	860.70	856.09	851.48	846.87	842.43	838.18	833.92	829.66	825.40	821.47	817.86	814.26	810.65	807.05	811.30	823.41	835.52	847.63	859.75	868.93	875.19	881.44	887.70	893.95	904.06	918.01	931.97	945.92	959.87	966.67	966.32	965.97	965.61	965.26	978.10	1004.15	1030.20	1056.25	1082.29	1105.38	1125.52	1145.66	1165.80	1185.93	1201.60	1212.80	1224.00	1235.21	1246.41	1244.71	1230.10	1215.49	1200.89	1186.28	1168.64	1147.96	1127.28	1106.60	1085.92	1077.05	1079.98	1082.91	1085.85	1088.78	1091.97	1095.43	1098.89	1102.34	1105.80	1109.35	1112.98	1116.62	1120.26	1123.90	1123.60	1119.36	1115.12	1110.89	1106.65	1099.18	1088.49	1077.79	1067.09	1056.40	1051.30	1051.79	1052.28	1052.77	1053.26	1050.57	1044.70	1038.83	1032.96	1027.09	1023.46	1022.10	1020.73	1019.36	1017.99	1008.75	991.63	974.52	957.41	940.29	924.94	911.35	897.76	884.17	870.58	859.68	851.47	843.27	835.06	826.85	826.69	834.58	842.47	850.35	858.24	867.06	876.81	886.55	896.30	906.05	920.06	938.35	956.64	974.93	993.22	1008.15	1019.70	1031.26	1042.82	1054.38	1058.97	1056.61	1054.25	1051.89	1049.53	1042.83	1031.80
792.10	797.83	803.56	809.29	814.67	819.71	824.75	829.79	834.83	835.51	831.83	828.15	824.48	820.80	817.36	814.16	810.96	807.76	804.56	801.02	797.12	793.22	789.32	785.43	787.26	794.83	802.40	809.96	817.53	823.06	826.54	830.02	833.49	836.97	843.90	854.27	864.64	875.01	885.38	893.96	900.75	907.55	914.34	921.13	938.65	966.89	995.13	1023.37	1051.61	1077.59	1101.31	1125.04	1148.76	1172.48	1187.25	1193.05	1198.85	1204.65	1210.45	1204.93	1188.07	1171.21	1154.36	1137.50	1119.50	1100.36	1081.22	1062.08	1042.94	1035.95	1041.10	1046.25	1051.41	1056.56	1062.21	1068.38	1074.54	1080.70	1086.86	1090.19	1090.68	1091.18	1091.67	1092.17	1091.34	1089.18	1087.03	1084.88	1082.73	1076.22	1065.34	1054.46	1043.59	1032.71	1027.76	1028.75	1029.73	1030.71	1031.70	1029.62	1024.47	1019.32	1014.17	1009.02	1007.70	1010.19	1012.68	1015.17	1017.66	1013.12	1001.55	989.98	978.41	966.84	956.43	947.18	937.93	928.68	919.43	911.55	905.05	898.55	892.05	885.55	884.54	889.02	893.50	897.98	902.46	906.59	910.39	914.18	917.98	921.77	932.10	948.96	965.82	982.67	999.53	1015.37	1030.18	1044.98	1059.79	1074.60	1081.94	1081.79	1081.65	1081.50	1081.36	1075.03	1062.51
774.80	777.75	780.69	783.64	786.39	788.95	791.51	794.08	796.64	796.92	794.91	792.91	790.91	788.90	787.49	786.66	785.83	785.00	784.17	783.52	783.04	782.56	782.08	781.61	785.98	795.19	804.41	813.63	822.84	828.71	831.24	833.76	836.28	838.80	845.88	857.50	869.13	880.75	892.38	903.48	914.07	924.65	935.23	945.82	965.28	993.63	1021.97	1050.32	1078.66	1102.84	1122.85	1142.86	1162.87	1182.87	1194.04	1196.35	1198.67	1200.99	1203.30	1197.59	1183.86	1170.12	1156.38	1142.64	1128.89	1115.11	1101.32	1087.54	1073.76	1069.32	1074.20	1079.09	1083.98	1088.86	1093.61	1098.22	1102.82	1107.43	1112.04	1112.04	1107.44	1102.84	1098.23	1093.63	1090.56	1089.03	1087.50	1085.97	1084.44	1078.19	1067.22	1056.25	1045.28	1034.31	1029.87	1031.96	1034.06	1036.15	1038.24	1038.43	1036.74	1035.05	1033.36	1031.66	1034.68	1042.40	1050.13	1057.85	1065.58	1065.31	1057.06	1048.81	1040.56	1032.31	1024.10	1015.93	1007.76	999.59	991.42	983.87	976.94	970.01	963.07	956.14	952.68	952.70	952.71	952.73	952.74	950.29	945.36	940.43	935.50	930.58	934.09	946.06	958.02	969.98	981.94	996.17	1012.65	1029.14	1045.63	1062.11	1073.75	1080.54	1087.33	1094.12	1100.91	1100.04	1091.49
787.95	787.94	787.92	787.91	787.14	785.64	784.13	782.62	781.11	779.52	777.86	776.20	774.54	772.89	773.28	775.72	778.16	780.61	783.05	786.94	792.27	797.60	802.93	808.26	818.91	834.87	850.83	866.79	882.75	893.29	898.43	903.56	908.69	913.83	924.34	940.23	956.13	972.02	987.91	1001.21	1011.92	1022.62	1033.33	1044.03	1062.44	1088.56	1114.68	1140.80	1166.92	1185.84	1197.54	1209.24	1220.94	1232.65	1239.15	1240.45	1241.75	1243.05	1244.35	1239.22	1227.66	1216.09	1204.52	1192.96	1183.08	1174.88	1166.69	1158.50	1150.30	1145.36	1143.67	1141.97	1140.28	1138.59	1137.81	1137.95	1138.09	1138.22	1138.36	1134.35	1126.20	1118.04	1109.89	1101.73	1096.97	1095.62	1094.26	1092.91	1091.55	1086.95	1079.10	1071.26	1063.41	1055.56	1052.94	1055.56	1058.17	1060.79	1063.40	1066.66	1070.57	1074.48	1078.39	1082.30	1088.12	1095.86	1103.60	1111.34	1119.08	1118.20	1108.70	1099.20	1089.70	1080.20	1071.93	1064.89	1057.86	1050.82	1043.79	1038.45	1034.83	1031.20	1027.58	1023.95	1021.81	1021.16	1020.51	1019.86	1019.20	1012.42	999.51	986.60	973.68	960.77	955.07	956.57	958.06	959.56	961.06	968.01	980.41	992.81	1005.21	1017.61	1027.71	1035.50	1043.29	1051.09	1058.88	1060.39	1055.61
815.75	814.12	812.49	810.87	808.52	805.47	802.41	799.35	796.30	793.08	789.71	786.33	782.96	779.58	779.93	784.00	788.07	792.14	796.21	801.52	808.06	814.60	821.14	827.68	840.13	858.49	876.85	895.21	913.57	925.98	932.43	938.89	945.34	951.80	965.46	986.32	1007.18	1028.04	1048.91	1065.59	1078.08	1090.58	1103.08	1115.57	1134.39	1159.51	1184.64	1209.77	1234.89	1249.89	1254.75	1259.61	1264.46	1269.32	1273.74	1277.72	1281.70	1285.69	1289.67	1285.83	1274.18	1262.53	1250.87	1239.22	1233.39	1233.38	1233.37	1233.37	1233.36	1226.77	1213.60	1200.43	1187.26	1174.10	1165.67	1161.99	1158.31	1154.63	1150.95	1142.03	1127.86	1113.69	1099.52	1085.35	1077.91	1077.20	1076.49	1075.78	1075.07	1074.53	1074.18	1073.82	1073.46	1073.10	1073.81	1075.58	1077.35	1079.12	1080.89	1085.54	1093.06	1100.58	1108.10	1115.62	1120.23	1121.93	1123.62	1125.32	1127.01	1123.89	1115.94	1107.99	1100.05	1092.10	1088.24	1088.46	1088.68	1088.90	1089.12	1092.45	1098.87	1105.30	1111.73	1118.15	1121.53	1121.85	1122.17	1122.49	1122.81	1113.19	1093.65	1074.11	1054.57	1035.02	1016.85	1000.03	983.22	966.41	949.59	941.33	941.61	941.89	942.18	942.46	943.49	945.27	947.06	948.84	950.62	950.97	949.88
832.30	831.28	830.25	829.23	827.42	824.81	822.20	819.59	816.98	813.09	807.93	802.76	797.60	792.44	791.13	793.69	796.26	798.82	801.38	804.71	808.81	812.91	817.01	821.11	829.44	842.01	854.58	867.14	879.71	888.53	893.60	898.68	903.75	908.82	923.64	948.19	972.74	997.30	1021.85	1043.05	1060.89	1078.74	1096.58	1114.42	1134.34	1156.33	1178.32	1200.31	1222.30	1233.51	1233.95	1234.39	1234.83	1235.27	1239.78	1248.36	1256.94	1265.52	1274.11	1278.24	1277.93	1277.61	1277.30	1276.98	1280.26	1287.13	1294.00	1300.87	1307.73	1299.94	1277.47	1255.00	1232.54	1210.07	1194.52	1185.89	1177.26	1168.62	1159.99	1148.89	1135.33	1121.76	1108.19	1094.63	1090.37	1095.42	1100.48	1105.53	1110.58	1117.82	1127.23	1136.64	1146.06	1155.47	1160.60	1161.46	1162.31	1163.17	1164.02	1169.27	1178.92	1188.56	1198.21	1207.85	1209.05	1201.80	1194.55	1187.31	1180.06	1173.79	1168.50	1163.22	1157.93	1152.64	1151.76	1155.27	1158.78	1162.30	1165.81	1173.72	1186.03	1198.34	1210.65	1222.95	1228.24	1226.51	1224.77	1223.04	1221.31	1207.94	1182.93	1157.93	1132.92	1107.91	1080.28	1050.02	1019.76	989.50	959.24	939.25	929.54	919.83	910.11	900.40	891.10	882.20	873.30	864.41	855.51	848.62	843.74
